,title,about,price,rating,reviews,market,link,req
94,"15.6"" Ноутбук ASUS Vivobook Go 15 E1504 1920x1080, AMD Ryzen 3 7320U 2.4 ГГц, RAM 8 ГБ, LPDDR5, SSD 512 ГБ, AMD Radeon 610M, без ОС, серо-зеленый","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'AMD Ryzen 3 7320U (4x2.40 ГГц)', 'Память:': 'оперативная 8 ГБ (LPDDR5), SSD 512 ГБ, HDD отсутствует', 'Видеокарта:': 'AMD Radeon 610M, SMA', 'Версия ОС:': 'без ОС'}",31679,5.0,6,yand,https://market.yandex.ru/product--noutbuk-asus-vivobook-go-15-e1504fa-bq120-amd-ryzen-3-7320u-8gb-512gb-15-6-ips-fhd-60hz-noos-grey-90nb0zr3-m01yw0/1875415533?hid=90401&sku=4350083112&show-uid=17467151408823653982606056&from=search&cpa=1&do-waremd5=5Sm45V-qimU-_rA21nlcSw&cpc=Bi1BnGW_5IEBwexzu582p2CvuvyAHINYQpi1YRMuD6KTzNjh9XBCC47INtVj9EsgRbAmxSC88F6tc-EDHTehfMWhmjpHxPizsHOc83D0F_j51knUV-ZeejJGz0W4beVOup7YLE46rP5qUZRyG1SG0G3fGARvX6L7MjSio9omfr4Op6cISoHU0WibOQwqrpKLXpECLwuEYlYzPWcfDWigyQQNRFBfs4qoM4wchkE_i8EhAUM7qzpA-EiJNZfjPT868VAx88HRDoPFi12rs_Jke92TGbjiKTgsT4taVKR_LvekjyKsWeQ76dOsB7IC2pmT3l7kwUzY0kx45POI2gvGndAV_vR9jwjrpMsGCXx70mRBVeFaQmXi2EPMhR_lygmZ5fBCU9z0nKsZHDrbkMqI70lnP7wyaqJdD53WxjzrVTehSFe7Dux5sj-xppn-zRTNtCmrYBIkDzT_7gYaiRR3XRFC_XCqGePn_9OL3GkGjUZ7BvNpQBnuUWR5GyvqQ853&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=924574,Ноутбук
95,"Ноутбук MSI Modern 14 F13MG-070XRU / Intel Core i5-1335U / 16+512ГБ / без ОС, русская раскладка (9S7-14S121-070)","{'Экран:': '14"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 1335U (10x1.30 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ, HDD отсутствует', 'Видеокарта:': 'Intel Iris Xe Graphics, SMA', 'Версия ОС:': 'без ОС'}",62619,5.0,6,yand,https://market.yandex.ru/product--noutbuk-msi-modern-14-f13mg-070xru-intel-core-i5-1335u-16-512gb-bez-os-russkaia-raskladka-9s7-14s121-070/867612230?hid=90401&sku=103644515800&show-uid=17467151408823653982606057&from=search&cpa=1&do-waremd5=36zg6zjEQ5fMCyiD5lU8IA&sponsored=1&cpc=Bi1BnGW_5IGtaYiy5QPrRKUtAUs2jXj5bbUkoSgdT88_dbT6NDRgadiHiwmCXddMgTWMehUWfPvq8ruRLCPnm_0i1f7djPQO2JZTWyYUFGCVhleuvgYvGNUn77PJ7SJ5exn4nrtXI4aykm17tcR7Y_kCLsONeuou_oHvkzHXCB_EwLbixADQPb9IxdBJg-p6vClDkSeEvhwmNimW0IQvoZhs9lkZ3lvChvyc99_Je6cdry4indgb9unLT3Db9pD4p0KBLARDfWjYCC9BITW3cIfANLEVvqonaDY490Tr6yzJajcNSaFaTr3x0abUYYKMq9KHq5kAjEzZogEMATfZXfTtlrWQJLwsip9W0uSmlS6x_oUbRuMJRzwqywTthNzf6q0BnekUzY01njkndF42HtlEzGQfYz04qOlwgUeAicMtjKtxbMELlYzhvqUqY99Ok6WiFMPc4NfOMJSJit34n1x97e71cvhIItTvGLvzLa5w0S7XbVM8TgVAOFdcFGgAZcF2MM-TeyMIC0H8HeXfP2iYM_31qXiILRaEprm5FHY%2C&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxDnAYB95u0G&uniqueId=1127615,Ноутбук
96,"15.6"" Ноутбук ASUS Vivobook Go 15 E1504GA-BQ526 1920x1080, Intel N100 0.8 ГГц, RAM 8 ГБ, DDR4, SSD 256 ГБ, Intel UHD Graphics, без ОС, черный","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel N100 (4x0.80 ГГц)', 'Память:': 'оперативная 8 ГБ (DDR4), SSD 256 ГБ, HDD отсутствует', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'без ОС'}",26729,5.0,6,yand,https://market.yandex.ru/product--noutbuk-asus-vivobook-go-15-e1504fa-bq120-amd-ryzen-3-7320u-8gb-512gb-15-6-ips-fhd-60hz-noos-grey-90nb0zr3-m01yw0/1875415533?hid=90401&sku=4355536387&show-uid=17467151408823653982606058&from=search&cpa=1&do-waremd5=RVpeEW-t3KcPaVwZVZ3Xmg&cpc=Bi1BnGW_5IFWI-8t2WkFz7zOnnXxO-KTigCEXY8zCqLKKsiT1KgbV5lN8UYni9cFCb6PcvZiMOvdb7jxDVLwkVXf8CyMg4HV2jd7W9dfacWmpBs1VqoYgOD4ubSb9Cmg79pmnoXY56r6hjRTA4RIN7DwjjDKGicyr4wvkbiNi25m1ejJBo_2Zn4TvRdvANIVJiFZHDodI9L75kqIDd1PcI-CIB_v0PSW_-IV7gBn-iOTdEqPHvuVI0fJZG8doR6pI-fMDigxcWouMDHMMiMDwgE7nO2AaQjP90Fm-unmOT0huzh-JyQHxeUTpLJdWbg-ngefjHm7kJVBNqq7hrsR61o7vHuBoCydUfEcYmgIKiJTBMAvLlKXzoljb_99q1kjEaMjjBY6_06jLbMvX-8ANXxasYktfjZyT9EgPIbU2p6kKnMM55E8lDGg_h98cAM0wbTUxInu0GuoxGUyD7UFOTev3M8REPF0z1FKaTJEIawrX30vLKGpvF6J34e9yUjh&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=924574,Ноутбук
97,"Ноутбук Lenovo IdeaPad 3 Gen 7 15.6"" FHD IPS/Core i3-1215U/8GB/256GB SSD/UHD Graphics/DOS/RUSKB/серый (82RK00PGRK)","{'Экран:': '15.6"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i3 1215U (6x1.20 ГГц)', 'Память:': 'оперативная 8 ГБ (DDR4), SSD 256 ГБ', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'DOS'}",35640,5.0,2,yand,https://market.yandex.ru/product--noutbuk-lenovo-ideapad-3-15iau7-82rk00pgrk-i3-1215u-8gb-ssd256gb-uhdg-15-6-fhd-ips-dos-seryi/1873796693?hid=90401&sku=102046922763&show-uid=17467151408823653982606059&from=search&cpa=1&do-waremd5=zkiiYVfJmBamKcjW2ynuhA&cpc=Bi1BnGW_5IF7Hc6H61Om-qqFh6GiDjFC0FLh2OVKS6J3Cg8x_1QYbUo2-E5sk7nD0wtQ8pS5cl_qV6lREC4os0mrOxA9NYyEcgO5NTBu-CFTxH0HwTKmWoBUiEa6-KDg95MHFT8X2o486v3Q4TLa6XjaG16KRxbdXRiXdkuHH2m2l8K5rYWWjfgmUP_WU-PIDhBpdwjFc2LF53mEsecQEalcGKK9zlw9jmUuvOPX-O2VwEMgDTPWAAAzkMDUcb7pBM3a0ybKDnI7UOXAUMPxTIeXDQnBbiWVwQIMeZQXlbh9cvTY7xuN2C3ABKBZj8WQ9jhke7BAWgpNsUptL0ncCUwZs0fTw-xj1T2m6V_XPAxYEK-dpXRgCn26ZaHXAhQyxWLKvraXxpoij10iRNfBmWig5Je6P4yO9_ainOQQBfZPA799ICD1XfWBKGZ-9FVpJMe9reYjlyCRMgGZvUhzulL2zCGk2T8RnIUfhPdZOq8YjKSUo0fJ4L4pEdveg2kb&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=150049932,Ноутбук
98,"Ноутбук Azerty AZ-1514 (15.6"" IPS 1920x1080, Intel N5095 4x2.0 GHz, 16Gb DDR4 256Gb SSD)","{'Экран:': '15.6"" (1920x1080) IPS, 60', 'Процессор:': 'Intel Celeron N5095', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 256', 'Видеокарта:': 'Intel UHD Graphics, 1 ГБ', 'Версия ОС:': 'Windows 11 Pro'}",20283,4.6,28,yand,https://market.yandex.ru/product--noutbuk-azerty-az-1514-15-6-ips-1920x1080-intel-n5095-4x2-0-ghz-16gb-ddr4-256gb-ssd/1896710825?hid=90401&sku=103713305078&show-uid=17467151408823653982606060&from=search&cpa=1&do-waremd5=2LV7jEfg46ekfkL95pc0ig&cpc=Bi1BnGW_5IGS3a_aEgjFJyGOCCZRnrTrbCU3nt5IxGfn_Lb07jArTkfr5oxcPcgL8qGgOwK51Twj8P5R4IeD0-Tqxtf3S3bfsFHBqtIwvgT76Gtmtx9QW1PTqWYOkmmT7L869LPS2qmlzvrQ9QovSKqsGYxURVDgaAQPtHMb_jhcnfEJo-HT424UCbD3eMoFO93kpc3BJWq99A22MZew3BxjwPvhDs1FEMSQa6LIgTthTMun1ZpLUprK9bG52ROnRB28c34Byoa_nr_FOVCZY6L7Fk6A9Xxc_IyoyoTFzcKBV84-Kap9sVyuIrJAbz8fJf5ttIhfZvEUxRmCv1crjOv7HAULMbZ_5bJvjcbLJ52bBocqcDH1S3WYuR1NwqZbVTGG5h-L_50luOSHxL8mdZBPku-_noRTZV1hBBbQL9k2y9uf2SPgYVc6oaS47qy129SyP_vMkWvnCsH_IcvIar7nOhQFkfOE0lbWgwHlSYreuauIOlZ3qRiAQ-Lh0SGzL84-Wmaxt33KXOKB9VsmhZPpFz_0X_lb&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=188827375,Ноутбук
99,"Ноутбук для работы и учебы SkyX 18,5"" 4-ядра IPS 16Гб SSD 512Гб","{'Экран:': '18.5"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel N95 (4x3.40 ГГц)', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 512 ГБ, HDD отсутствует', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'Windows 11 Pro'}",44360,4.9,117,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-skyx-18-5-4-iadra-ips-16gb-ssd-512gb/502783311?hid=90401&sku=103791325852&show-uid=17467151408823653982606061&from=search&cpa=1&do-waremd5=Hp598qUr-PpqTdFDcdTiTw&sponsored=1&cpc=Bi1BnGW_5IEGCMLr396i-B1LxYq7yjdj8pAURbg4GTg_Ni3tkp0_Zu5p99xll852-PBJqqOnnTVczcz6qeGvDpabS1PVRZULatcZrxMLqYPU0QG1XY6QSoB8Coo2o-tZDiu4Y5aSGtoYEAuC-wNOsnzS89Izm97wp5q2L39dIW_Th8yUvVp_hJzTAqxOnBd2xtYMDoKz2_FwrQKLXZ0h9k0hUN2T48qCXU_7eWdI-Uu9VL7Jx4mI5lbevgODTCKS7Fvz2yPLjL7fbOm-uKHW7_UlTzT4eBFsd9N9lREe_l4Wc9YwKBxsJMS8zWvPAuCipUCGBSR91_qRQyY9JV3CJAF26qXZkWFsbmAE3wFSD5mJdmuYHx-nRvwCO6wgszVxUo8PSKSH56Sd9N1ebWp2oMlv5O8CCSyK2NMR1r2H8gcLgGXTroc5fg-yuhpVjMWSrKZEl8uKh4NKqsi8rn0EhzwFvFnMSjJJcYUAICbORUsJK46uCaJhDr_vCfzWEnApjMI_c3U5lAHACfmZPGr5gMDKXRepLweQ&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxCIAoB95u0G&uniqueId=159065027&cpm-adv=1,Ноутбук
100,"16"" Ноутбук Xiaomi Redmi Book 16 (2024), 1920x1080, Intel Core i5-12450H, Intel UHD Graphics, 16 ГБ/1 ТБ, Windows 11 Home, русская клавиатура","{'Экран:': '16"" (1920x1080) IPS, 60 Гц', 'Процессор:': 'Intel Core i5 12450H (8x3.30 ГГц)', 'Память:': 'оперативная 16 ГБ (LPDDR5), SSD 1 ТБ, HDD отсутствует', 'Видеокарта:': 'Intel UHD Graphics, SMA', 'Версия ОС:': 'Windows 11 Home'}",65330,4.9,94,yand,https://market.yandex.ru/product--16-noutbuk-xiaomi-redmi-book-16-2024-1920x1080-intel-core-i5-12450h-intel-uhd-graphics-16-gb-1-tb-windows-11-home-russkaia-klaviatura/124589728?hid=90401&sku=103061925980&show-uid=17467151408823653982606062&from=search&cpa=1&do-waremd5=TpZmXxoD9ysWmPuznYVedg&sponsored=1&cpc=Bi1BnGW_5IGnSrzSMIfXaUur4Pw49JsUDnIW6loYwzZFQgf_L4x-XH9JHYPrbcOSZb3n32vT3sHgaScYfysTEZjZTcShkqTRqqPbtXpUnaa6dBl-AniVfeQU4yZk7Vbd6PgUMxFmruH9vuyqx39KkqFS4IwOWwn5RSbaCM2Ad3UX6Qdz7yY23rytif1QE867PxubKChvXPxkJ5G8DNYKaEjAns0Ypx5cknoM9WV2NnjxcfCa2oRsuu6dpCHco7fux9UmMCKWJXp2PyzOpOPuVBHjfIVlsSNgdtqoT25sVgoU1MQVfRMnHO13erVJdLAhPars2R6OoprvHEg7_UN_qzGf9e2RoRRmFEloA-z36Yc7UU9jCZvsv4WdCYgNESh68JmjLCSYoKN3FRzt7kbbJk4pp80ntTBkdDycdaKKQW6mxHlN4XGE8qMUz24ttbnIK_n62nHjozDOlQyAD8sSQd-q8xsm-IrBHR5dMB1WWOeEBAw23mlHrQ%2C%2C&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxCIAoB95u0G&uniqueId=3935932&cpm-adv=1,Ноутбук
101,"Ноутбук Azerty AZ-1509 (15.6"" IPS 1920x1080, Intel N5095 4x2.0GHz, 16Gb DDR4, 1Tb SSD)","{'Экран:': '15.6"" (1920x1080) IPS, 60', 'Процессор:': 'Intel Celeron N5095', 'Память:': 'оперативная 16 ГБ (DDR4), SSD 1024', 'Видеокарта:': 'Intel UHD Graphics, 1 ГБ', 'Версия ОС:': 'Windows 10 Pro'}",24089,4.6,28,yand,https://market.yandex.ru/product--noutbuk-azerty-az-1514-15-6-ips-1920x1080-intel-n5095-4x2-0-ghz-16gb-ddr4-256gb-ssd/1896710825?hid=90401&sku=101846635318&show-uid=17467151408823653982606063&from=search&cpa=1&do-waremd5=HqiKNwM-3rYdBE8-Mli0Fg&cpc=Bi1BnGW_5IGrv6qV1sphWHT3uqrc7Ld1HsDA6zDUJ5XyEyK4wDeQh1oAbwogzSvSR2TNUq1FMAWyQ3r7_Pw9wVxm58y9_J4_4T2bx-njmaiXFUWpaaUwwSLD-9hMndaWKvQbYbg_7S6AZRs1iEA3YM2CvgVv8j3LekSgStZ0I3opYiBOQ_zVeKemAFkE16wRBmLzX5c0bxfK_9ETq_ti00RIiyl8FoX7vVosndBFowC5DQwrlNGlZ3NCEMrSGePRZmBtfJNwRUasj-odiXebC_0GVXf213fskJjyt0yWoTd4cXWTqJzu3hOxGgfh8zgi9Ejj-0mUPoo0UaqkCXanVNU5gqn2zIS41BnK91vr-uDHdUBsgQatk_h7KUrKq4d48BLdaDp6q2-vziuM7tJak6RJD1BuHVCA07t3BNe0Q7vJI61NLWup8rJVrBK4CKov_WvAoDf6kogwpe2PgRPjRuc-s2rDbdlCrNTOvcnQDSWoL2ci7lgtrnOECeaAltnV2GQf7X2cOqGC3F-H7_r8wWjZuyZsBiuL&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=188827375,Ноутбук
102,"Ноутбук IRBIS NB282 Celeron N3350/4ГБ/128ГБ eMMC/14"" IPS HD/Win10 PRO","{'Экран:': '14"" (1366x768) IPS, 60 Гц', 'Процессор:': 'Intel Celeron N3350 (2x1.10 ГГц)', 'Память:': 'оперативная 4 ГБ (LPDDR4), SSD 128 ГБ, HDD 128 ГБ', 'Видеокарта:': 'Intel HD Graphics 500, SMA', 'Версия ОС:': 'Windows 10 Pro'}",9300,3.0,2,yand,https://market.yandex.ru/product--noutbuk-irbis-nb282-celeron-n3350-4gb-128gb-emmc-14-ips-hd-win10-pro/1755412640?hid=90401&sku=101766277871&show-uid=17467151408823653982606064&from=search&cpa=1&do-waremd5=hd_7oB3bSExIdg6bUYqSvA&cpc=Bi1BnGW_5IGnyf5zs_u8WifC8P1PBYCeAZv4bfgFfaxI5dL4OAtbTLRfKAo2spryj7jIoub8W2EYem6vfTWBH3IALJw0FrHuwmWCqYz1lShg9z2MipSh7QwTIrkqI8dLjQd57KNXzk9kSkhJy0rLCfdoVWvw6HCghHgVY-OI08VCU76wIzxrFMJRRCY40ZW5HuYcOMTSYBllFwzdBcCBOEImZS5VzXIEMWWexGGal7GoubnqLXuVfy7_C65gO9M0RBj8BQJ0T3sgkif5m1xE_WCTVEqLnWJfgZEioW_xYo6W10h6B2igXXiqV-63k1TJvWQ8Oqzn0hIh11yawa6io2xlf9cPe8wrnhJNafmNWxoArZJ3JzQzzqZQMHtT-lepY4X7xO9pX8ZuX9QUns6Nb8tX-AQESnlPJW56BCFrctgK7dppX1bQOUdpYSZjoiy3MA2FV_QKU83kgq-BBxiuqIrGw9tbw0uEUiBHopKVAMRW84fp26amSi816LoLqCXz&cc=CiAyMTQwODQ0MzJkODc2YWVjYTIwMDVlOGYxODhhOTk2MxAHgH3m7QY%2C&uniqueId=28981752&resale_goods=resale_resale&resale_goods_condition=resale_excellent,Ноутбук
103,"Ноутбук для работы и учебы 15.6"" Echips Taganay 1920x1080 IPS Intel Celeron N5095 16GB RAM SSD 512GB Win 11 Home",{},24347,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-15-6-echips-taganay-1920x1080-ips-intel-celeron-n5095-16gb-ram-ssd-512gb-win-11-home/802276263?sku=103575126748&shopId=431782&from-show-uid=17467151466019131482306001&do-waremd5=djiHbenkPG5t74M7a89UjQ&sponsored=1&cpc=b2R4xrO6ApA8l_D7R8MXzNd1gV5Ozl8X0WgyEoC2vrIPJhiASxuoXfV3RdEKu5lyUxAq6BcWnv2xurVR7yuGca4PrUEhzByn0h-bty1WGEYbqkIXqnsrkzhEa5LAuFslodAt5pMrMbfVSMtn5qLi23en5D7O0frMVFecPglP4PWJFyJ3jPikCD4XqDXMlKvSqBNZMJjf9Kk5i26H-x36Iwi9Hz0J1lp7sExFzhl4o3x2So8EKRIyt2OYWNv2KnkG4s-sIHNOkvHz6-xko1FjPpIOtRuX26gUrbMwapJxCrPPkkoHydw5Lb4DZqMoFWJOTWBVA_junc7myVeJfjqBnP5Q_uh8qBatXhIiLbyglj6088BCVPNhTV29TkY8Uq9qJMMcjQCRyCtJYdCBApNXne_xc3mvuxD5YR2bOmTau1IsoIlqXOlU6H7N8d9cqG_2tln2JewdQhasbLDt3WdcPyvgvnreWztwr86WB3JE0JdwneWL0jWm1wceOS5zs6nhL10vNgpKeP4%2C&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBDmAYB95u0G&uniqueId=89672278,Нетбук
104,"Ноутбук для работы и учебы 14"" Echips Taganay, Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, серый, русская раскладка",{},22310,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-14-echips-taganay-intel-celeron-n5095-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-home-seryi-russkaia-raskladka/802134617?sku=4316925979&shopId=431782&from-show-uid=17467151466019131482306002&do-waremd5=S8KuKfkydaLu7m-_A-LoSg&sponsored=1&cpc=b2R4xrO6ApBv2dZ4TRv4h7RkphWz4bvtnCAFmduuOxa8spzmPJsQ1IHrGt1TJ7irLCKkzacqJPTqCytbxgp8alt4kVJuLfK_13G71-oYkXdP652exCoVLD3kzXQe1hDG-xyHOBn8Ufq_X0b-eELCEHMeJCYPBstz3-MkuRbWJYRXzeFJPM7avVHW76tUNsHlhNTlyHmXECWyBvxVJUb2D5vtzdqxZWA5_5urjE5DgOZ47ldbVT79kHmbdXckyr6HyfkATZF2pV1Kqhw6HfisvL98qr9Xy7_jzy7jiV6EksqD73P3a7g6wXqHZzcPEEscnFMHdGiNM8sLc6yxSqFJzkLky2RR_d9k7tmSobyCqrOvyqbqr8AI7QybMvlzJZP7RJkarERQ5utK1UR0XHa3KnqqlkoU_RjaBxv6MHYqvc8b8e3koJIlVoT9VcYkRNtk902CARKT2HdwRTu5td6v-rIPF0eu_KWMaI6hXnSx-b4YR07N-YXi2QLPM1xvi_k_hZzv-KOLGBs6JgCsCI-_ZqylIEjMdrnm&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBDmAYB95u0G&uniqueId=89672278,Нетбук
105,"Ноутбук для работы и учебы Echips Hot 15.6"" 1920x1080 IPS Intel Core i3-1025G1 16GB RAM SSD 512GB Win 11 Home",{},31816,4.8,864,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-echips-hot-15-6-1920x1080-ips-intel-core-i3-1025g1-16gb-ram-ssd-512gb-win-11-home/121251461?sku=103048224867&shopId=431782&from-show-uid=17467151466019131482306003&do-waremd5=Soo2_vi4x3tutoWB6EsppA&sponsored=1&cpc=b2R4xrO6ApBlMgJ4_Eb7dDxT3RzcI68tj9mybOLqnZIZnSf8O4T75kqbMosTzy935mIAdM0t76zeOzGy7sSjjEXE8DDIkA8ouhMo7Ld4-4V7wvMx56YTDffzlgl1HJLlmai0lqR9xzjgdwluRuPS0JvM8jCjJfuNiSrVziL5m2r3XlUlhEwxAxyJpw5FqalBHLj5XU5_clNoGdyO36RLYrD_6FtBnNtO9g0xz7KdhB0_wKFzePhNWXOH5agxZmDStN2ow3w5WGDqBgPDkMDiLNtxLoZcQURXg0mR5B_Jol9T7twnuWkmtifpM_qlFv1OIy-9F_d6hLFjraeHGDfeBXzGaSQ-W3hgFayjEPjom7YlZUiH43-0z302jComZUqNfi47yBJlhxyyk8kD0mYAz3OYVkZp8v-L8SRD5rNYPOwRK0NfMACByGRx0dQTKfQxbrU5tfZg61Tya81cbRp3oICmBNG57eRe6g9cU3juCxchmPCM0RnCdyrRC3d7YvXMsprclm0FCc4hz50B0pavXDb3A84akV1h&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBDmAYB95u0G&uniqueId=89672278,Нетбук
106,"Ноутбук для работы и учебы Echips Taganay 15.6"" 1920x1080 IPS Intel Celeron N5095 8GB RAM SSD 256GB Win 11 Home",{},21340,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-echips-taganay-15-6-1920x1080-ips-intel-celeron-n5095-8gb-ram-ssd-256gb-win-11-home/802134617?sku=103575066573&shopId=431782&from-show-uid=17467151466019131482306004&do-waremd5=XToNkN2KIcxavGb_cfkjHw&sponsored=1&cpc=b2R4xrO6ApA5xOXCtXwjdvdCDriLyYjbXEN8xNbp6CyJB_GgKovsvS1Inmrq-9jBqejTXc0Nt5NgxGrBbnyBccJdeceQGUcQEhOLoQ9KtijUDyX5ZzcHqwrRQmeaFVQWyxvYrHmtaOX_jR9BsaplPyF0dg0g2ILrCh4VmRJFp76nnfWBeP-egXAjoXSBcXhNG2Ng7G8V9Ow1XSaujJMCWr33NaZrY0o53hIqRUfqIyK1X0_2YVhyJZHh4NDXrNUz-L0wvXQ1Ef_NfqpDOxAX9j9CPZkJ-O-h169_gdT8m7SwClcbq0eOIjVFjYWeuTHFO0k5KyjE9AjmA0q8rNudKBiwNuJFg5sig0Fwfabg7IjAlBkjmDXjvi9xc8xHEQZAMJvrUdTHOTXKv9Xwvp14nSPDjX_68zPf8QVdWlbMCzPJKGYoQPgoJx2Kfv0LJ2CdvUtpQnfoVZY0FzNTjmwXuHTBIYLWiZW5LiBZ1onLc3wcMqIWJnvzITVv_lIuU67MXIQIqiGCRPwlfGM8hf1UUA%2C%2C&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBDmAYB95u0G&uniqueId=89672278,Нетбук
107,"Ноутбук для работы и учебы 17.3"" Echips Taganay, Intel Celeron N5095, RAM 16 ГБ, SSD 512 ГБ, Intel UHD Graphics, Windows Home, русская раскладка, с подсветкой",{},32010,4.7,949,yand,https://market.yandex.ru/product--noutbuk-dlia-raboty-i-ucheby-17-3-echips-taganay-intel-celeron-n5095-ram-16-gb-ssd-512-gb-intel-uhd-graphics-windows-home-russkaia-raskladka-s-podsvetkoi/802134617?sku=4316928895&shopId=431782&from-show-uid=17467151466019131482306005&do-waremd5=7j0kVpILiGB83Ea72QTikg&sponsored=1&cpc=b2R4xrO6ApByPcASK-qHWztHRbbvZaJ8lXHuziNfkeSc2wu_IthngpO1oc5QrstTHRK6dRk-HSEZwo5hE1JBDRoga2NMZegMvkShmNIfqM8Qdjw-YnsQ0o3zHq4iZW-mGt7P0_QJzwMi33uwMHaUga91KDX2Q9mQYi9nJZ76ASfiYtLVersAJh9a_R0ELa5AUZ7GQ2B-G4li0TwMH5yAet-NkcERhwyG7bX-IBMqOTUd5VKANt2DX_sgh1uQeD4yK7bQhYwjmRxBxvVcD-39NlYtL9Dt0ErP7Z20LQIVFTRU0u86tXQ_Jc9_jBsY7PBQAf25QAgmZ6vIkvMs3IlmaTZRGpI71d25GnPlOmOsU751QvKDlY8TuHrn8Q5iS-MILUz71g5kW0wMe5Lg234Q18FxsJeZWNh9HquAolHR7tF4OA7aJjghXyE7MtiuBt9nFViCDSHsy_-PnKXSaNgx9vxUbN7TVbHwvR_eGJ6cGJLSdW3G-KjcqokdI4j5hW0D0zQt7-fYlG_cjqsOh8gUCe8Nmk_NVRQO&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBDmAYB95u0G&uniqueId=89672278,Нетбук
108,"Ноутбук GetMi E157, 15.6"" FullHD, Intel N5095 (2.9 Ггц), DDR4 8 Гб, SSD 256 Гб, Windows 11 Pro + MS Office (актив)",{},23804,4.6,176,yand,https://market.yandex.ru/product--noutbuk-getmi-e157-15-6-fullhd-intel-n5095-2-9-ggts-ddr4-8-gb-ssd-256-gb-windows-11-pro-ms-office-aktiv/1087688977?sku=103832259795&shopId=431782&from-show-uid=17467151466019131482306006&do-waremd5=w0jWxfFWHeYfOsVYBVz2VA&sponsored=1&cpc=b2R4xrO6ApCW0p0cR_32NthD50sc1kFPRU-ikwmtVQ0lnVAgkkgxmFhQMRaO1nyWQ4UcQh9rvYWR7rnJMW5lAxLhKW-nr-lADrhhC37mzAP83O4s7anqOFOSi2G381HE279Tn1i2VVhfi_jDwpcfhPvb3nQJCoHkqv9UCgLHMvlUkESXqVxFkQM2T-1QDp6_M4sx2Zk9Z10BDSUfPQoVq-xrJ8kys7mfCamBZVa0PXc%2C&cc=CiBhNGFiMjZiMWY5NmM2MjA1MTY5YTdmZjQwOThjNDRiZBCAAoB95u0G&uniqueId=56215268&cpm-adv=1,Нетбук
